Date,Outages,Outage_Color,Incidents,Service
26 Sep 2023,[],#10a37f,"[{""Incident_Title"": ""High error rates on DALLE API and Labs generations"", ""Incident_Link"": ""https://status.openai.com/incidents/b6tkh7zdsgwc""}]",api
27 Sep 2023,[],#10a37f,[],api
28 Sep 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated errors on DALL\u00b7E API"", ""Incident_Link"": ""https://status.openai.com/incidents/l519spkkk605""}]",api
29 Sep 2023,[],#10a37f,[],api
30 Sep 2023,[],#10a37f,[],api
1 Oct 2023,[],#10a37f,[],api
2 Oct 2023,[],#10a37f,[],api
3 Oct 2023,[],#10a37f,[],api
4 Oct 2023,[],#10a37f,[],api
5 Oct 2023,[],#10a37f,[],api
6 Oct 2023,[],#10a37f,[],api
7 Oct 2023,[],#10a37f,[],api
8 Oct 2023,[],#10a37f,[],api
9 Oct 2023,[],#10a37f,[],api
10 Oct 2023,[],#10a37f,[],api
11 Oct 2023,[],#10a37f,"[{""Incident_Title"": ""Fine-tuning jobs backed up"", ""Incident_Link"": ""https://status.openai.com/incidents/4391qn7gqfb1""}]",api
12 Oct 2023,[],#10a37f,[],api
13 Oct 2023,[],#10a37f,"[{""Incident_Title"": ""Delay in processing uploaded files for Fine-Tuning Jobs"", ""Incident_Link"": ""https://status.openai.com/incidents/ft2zctc3j9bc""}]",api
14 Oct 2023,[],#10a37f,[],api
15 Oct 2023,[],#10a37f,[],api
16 Oct 2023,[],#10a37f,"[{""Incident_Title"": ""Increased error rate for gpt-3.5-turbo on the API"", ""Incident_Link"": ""https://status.openai.com/incidents/w7mdxh7y2c0g""}]",api
17 Oct 2023,[],#10a37f,[],api
18 Oct 2023,[],#10a37f,[],api
19 Oct 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 210}]",#ef4146,"[{""Incident_Title"": ""Elevated API Errors"", ""Incident_Link"": ""https://status.openai.com/incidents/fk0tcbydtybr""}]",api
20 Oct 2023,[],#10a37f,[],api
21 Oct 2023,[],#10a37f,[],api
22 Oct 2023,[],#10a37f,[],api
23 Oct 2023,[],#10a37f,[],api
24 Oct 2023,[],#10a37f,[],api
25 Oct 2023,[],#10a37f,[],api
26 Oct 2023,[],#10a37f,[],api
27 Oct 2023,[],#10a37f,[],api
28 Oct 2023,[],#10a37f,[],api
29 Oct 2023,[],#10a37f,[],api
30 Oct 2023,[],#10a37f,[],api
31 Oct 2023,[],#10a37f,[],api
1 Nov 2023,[],#10a37f,[],api
2 Nov 2023,[],#10a37f,[],api
3 Nov 2023,[],#10a37f,[],api
4 Nov 2023,[],#10a37f,[],api
5 Nov 2023,[],#10a37f,[],api
6 Nov 2023,[],#10a37f,[],api
7 Nov 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 54}]",#e0ab3c,"[{""Incident_Title"": ""Partial outage across ChatGPT and the API"", ""Incident_Link"": ""https://status.openai.com/incidents/462433f2fk2j""}]",api
8 Nov 2023,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 141}, {""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 7}]",#ef4146,"[{""Incident_Title"": ""Periodic outages across ChatGPT and API"", ""Incident_Link"": ""https://status.openai.com/incidents/21vl32gvx3hb""}, {""Incident_Title"": ""Major Outage across ChatGPT and API"", ""Incident_Link"": ""https://status.openai.com/incidents/00fpy0yxrx1q""}]",api
9 Nov 2023,[],#10a37f,"[{""Incident_Title"": ""Periodic outages across ChatGPT and API"", ""Incident_Link"": ""https://status.openai.com/incidents/21vl32gvx3hb""}]",api
10 Nov 2023,[],#10a37f,[],api
11 Nov 2023,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 47}]",#ec5529,"[{""Incident_Title"": ""Labs, API, ChatGPT, and Platform.openai.com are inaccessible"", ""Incident_Link"": ""https://status.openai.com/incidents/xlqxj2ncx6nh""}]",api
12 Nov 2023,[],#10a37f,[],api
13 Nov 2023,[],#10a37f,[],api
14 Nov 2023,[],#10a37f,[],api
15 Nov 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 174}]",#ed4d34,"[{""Incident_Title"": ""Fine-tuning jobs are experiencing delays in processing"", ""Incident_Link"": ""https://status.openai.com/incidents/z0qhlt6ms67k""}, {""Incident_Title"": ""Elevated error rates on DALLE API and Labs"", ""Incident_Link"": ""https://status.openai.com/incidents/m1fn86ksw0q1""}, {""Incident_Title"": ""Elevated error rates for davinci-002 and babbage-002 fine-tuning jobs"", ""Incident_Link"": ""https://status.openai.com/incidents/t3zhdlrvcrpl""}]",api
16 Nov 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 44}]",#ceab42,"[{""Incident_Title"": ""Degraded API performance for TTS, Whisper, and Fine-tuning inference"", ""Incident_Link"": ""https://status.openai.com/incidents/ps5q1yfn7794""}, {""Incident_Title"": ""Elevated DALLE API Errors"", ""Incident_Link"": ""https://status.openai.com/incidents/cmf2z1kq9b35""}]",api
17 Nov 2023,[],#10a37f,[],api
18 Nov 2023,[],#10a37f,[],api
19 Nov 2023,[],#10a37f,[],api
20 Nov 2023,[],#10a37f,[],api
21 Nov 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 196}]",#ef4344,"[{""Incident_Title"": ""Elevated Errors on API and ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/n254wyd7nml7""}]",api
22 Nov 2023,[],#10a37f,[],api
23 Nov 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated ChatGPT Errors"", ""Incident_Link"": ""https://status.openai.com/incidents/hjkhcq784trv""}]",api
24 Nov 2023,[],#10a37f,[],api
25 Nov 2023,[],#10a37f,[],api
26 Nov 2023,[],#10a37f,[],api
27 Nov 2023,[],#10a37f,[],api
28 Nov 2023,[],#10a37f,"[{""Incident_Title"": ""Increased errors across API and ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/q58417g6n5r7""}, {""Incident_Title"": ""Increased errors during streaming Chat Completions"", ""Incident_Link"": ""https://status.openai.com/incidents/xzsbnxzpw1j2""}]",api
29 Nov 2023,[],#10a37f,[],api
30 Nov 2023,[],#10a37f,[],api
1 Jun 2023,[],#10a37f,[],api
2 Jun 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 15}]",#9ca952,"[{""Incident_Title"": ""Outage on code-davinci-002"", ""Incident_Link"": ""https://status.openai.com/incidents/fzbn6ldp47n3""}]",api
3 Jun 2023,[],#10a37f,[],api
4 Jun 2023,[],#10a37f,[],api
5 Jun 2023,[],#10a37f,[],api
6 Jun 2023,[],#10a37f,[],api
7 Jun 2023,[],#10a37f,[],api
8 Jun 2023,[],#10a37f,"[{""Incident_Title"": ""Degraded performance on text-davinci-003 and ChatGPT with elevated error rates on multiple..."", ""Incident_Link"": ""https://status.openai.com/incidents/mbs0wctm6dcx""}, {""Incident_Title"": ""Degraded performance on text-davinci-003"", ""Incident_Link"": ""https://status.openai.com/incidents/3gzktgbgh0vz""}, {""Incident_Title"": ""Elevated error rates for some users of text-davinci-003"", ""Incident_Link"": ""https://status.openai.com/incidents/rfmdwp2xcg71""}]",api
9 Jun 2023,[],#10a37f,[],api
10 Jun 2023,[],#10a37f,[],api
11 Jun 2023,[],#10a37f,[],api
12 Jun 2023,[],#10a37f,[],api
13 Jun 2023,[],#10a37f,[],api
14 Jun 2023,[],#10a37f,[],api
15 Jun 2023,[],#10a37f,[],api
16 Jun 2023,[],#10a37f,[],api
17 Jun 2023,[],#10a37f,[],api
18 Jun 2023,[],#10a37f,[],api
19 Jun 2023,[],#10a37f,[],api
20 Jun 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates on gpt-4-32k"", ""Incident_Link"": ""https://status.openai.com/incidents/lqvkhkgdqxg8""}, {""Incident_Title"": ""Eleveated error rates on text-embedding-ada-002"", ""Incident_Link"": ""https://status.openai.com/incidents/6prt189j4hq4""}]",api
21 Jun 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate on text-embedding-ada-002"", ""Incident_Link"": ""https://status.openai.com/incidents/2z38c72flwrv""}]",api
22 Jun 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates on text-embedding-ada-002"", ""Incident_Link"": ""https://status.openai.com/incidents/9rv5ms95l3ss""}]",api
23 Jun 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates on text-embedding-ada-002"", ""Incident_Link"": ""https://status.openai.com/incidents/cbx4jxr7lkcf""}]",api
24 Jun 2023,[],#10a37f,[],api
25 Jun 2023,[],#10a37f,[],api
26 Jun 2023,[],#10a37f,[],api
27 Jun 2023,[],#10a37f,[],api
28 Jun 2023,[],#10a37f,[],api
29 Jun 2023,[],#10a37f,[],api
30 Jun 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 1}]",#82a85a,"[{""Incident_Title"": ""Elevated error rates affecting Files and Fine-tuned model creation"", ""Incident_Link"": ""https://status.openai.com/incidents/pvgd191ppfxn""}]",api
1 Jul 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate on gpt-4-0314"", ""Incident_Link"": ""https://status.openai.com/incidents/2k2jf6256z31""}, {""Incident_Title"": ""Elevated error rate on gpt-4 and gpt-4-0613"", ""Incident_Link"": ""https://status.openai.com/incidents/j2hh2691d3z9""}]",api
2 Jul 2023,[],#10a37f,[],api
3 Jul 2023,[],#10a37f,[],api
4 Jul 2023,[],#10a37f,[],api
5 Jul 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 69}]",#f3a732,"[{""Incident_Title"": ""DALL-E API and Labs edits and variations degraded"", ""Incident_Link"": ""https://status.openai.com/incidents/p688x1zdqy4f""}]",api
6 Jul 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates affecting gpt-4"", ""Incident_Link"": ""https://status.openai.com/incidents/094f6cp38wcf""}, {""Incident_Title"": ""Elevated error rates affecting gpt-4 and ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/k8zt0j662p02""}]",api
7 Jul 2023,[],#10a37f,"[{""Incident_Title"": ""DALL-E API and Labs edits and variations degraded"", ""Incident_Link"": ""https://status.openai.com/incidents/2wvkrb2sf8sk""}]",api
8 Jul 2023,[],#10a37f,[],api
9 Jul 2023,[],#10a37f,[],api
10 Jul 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 53}]",#deab3d,"[{""Incident_Title"": ""Elevated error rate affecting GPT-4"", ""Incident_Link"": ""https://status.openai.com/incidents/gx1xm18qrmc3""}, {""Incident_Title"": ""Elevated API error rates on GPT 3.5-turbo models"", ""Incident_Link"": ""https://status.openai.com/incidents/2jr7qpp8rwdp""}, {""Incident_Title"": ""Elevated error rates affecting gpt-4"", ""Incident_Link"": ""https://status.openai.com/incidents/c3h9jktk0d71""}]",api
11 Jul 2023,[],#10a37f,[],api
12 Jul 2023,[],#10a37f,[],api
13 Jul 2023,[],#10a37f,[],api
14 Jul 2023,[],#10a37f,[],api
15 Jul 2023,[],#10a37f,[],api
16 Jul 2023,[],#10a37f,[],api
17 Jul 2023,[],#10a37f,[],api
18 Jul 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 91}]",#ed881c,"[{""Incident_Title"": ""text-davinci-002 elevated error rates"", ""Incident_Link"": ""https://status.openai.com/incidents/39n436x1lhmr""}]",api
19 Jul 2023,[],#10a37f,[],api
20 Jul 2023,[],#10a37f,[],api
21 Jul 2023,[],#10a37f,[],api
22 Jul 2023,[],#10a37f,[],api
23 Jul 2023,[],#10a37f,[],api
24 Jul 2023,[],#10a37f,[],api
25 Jul 2023,[],#10a37f,[],api
26 Jul 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 76}]",#f19c2b,"[{""Incident_Title"": ""Elevated error rate in Whisper API"", ""Incident_Link"": ""https://status.openai.com/incidents/9pxh7qmbwp6n""}]",api
27 Jul 2023,[],#10a37f,[],api
28 Jul 2023,[],#10a37f,[],api
29 Jul 2023,[],#10a37f,[],api
30 Jul 2023,[],#10a37f,[],api
31 Jul 2023,[],#10a37f,[],api
1 Aug 2023,[],#10a37f,"[{""Incident_Title"": ""Erroneous rate-limit error messages"", ""Incident_Link"": ""https://status.openai.com/incidents/40851s4v3r7y""}]",api
2 Aug 2023,[],#10a37f,[],api
3 Aug 2023,[],#10a37f,[],api
4 Aug 2023,[],#10a37f,[],api
5 Aug 2023,[],#10a37f,[],api
6 Aug 2023,[],#10a37f,[],api
7 Aug 2023,[],#10a37f,[],api
8 Aug 2023,[],#10a37f,[],api
9 Aug 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 325}]",#ef4146,"[{""Incident_Title"": ""Partial outage on training jobs on fine-tuned model creation"", ""Incident_Link"": ""https://status.openai.com/incidents/xr94r5y4ntjd""}, {""Incident_Title"": ""Code interpreter and plugins not completing"", ""Incident_Link"": ""https://status.openai.com/incidents/gv4j4nmz0ry9""}]",api
10 Aug 2023,[],#10a37f,[],api
11 Aug 2023,[],#10a37f,[],api
12 Aug 2023,[],#10a37f,[],api
13 Aug 2023,[],#10a37f,[],api
14 Aug 2023,[],#10a37f,[],api
15 Aug 2023,[],#10a37f,[],api
16 Aug 2023,[],#10a37f,[],api
17 Aug 2023,[],#10a37f,[],api
18 Aug 2023,[],#10a37f,[],api
19 Aug 2023,[],#10a37f,[],api
20 Aug 2023,[],#10a37f,[],api
21 Aug 2023,[],#10a37f,[],api
22 Aug 2023,[],#10a37f,[],api
23 Aug 2023,[],#10a37f,[],api
24 Aug 2023,[],#10a37f,[],api
25 Aug 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated errors on creating new fine tuning jobs"", ""Incident_Link"": ""https://status.openai.com/incidents/lvvjy2wh8lbx""}, {""Incident_Title"": ""Elevated error rate affecting GPT-4"", ""Incident_Link"": ""https://status.openai.com/incidents/bs2qjf3p8hcs""}]",api
26 Aug 2023,[],#10a37f,[],api
27 Aug 2023,[],#10a37f,[],api
28 Aug 2023,[],#10a37f,"[{""Incident_Title"": ""Some API account features are unavailable, including credit purchases"", ""Incident_Link"": ""https://status.openai.com/incidents/2kgy57jdv5tp""}, {""Incident_Title"": ""Elevated error rates on GPT-4"", ""Incident_Link"": ""https://status.openai.com/incidents/pvfmn5l08lt3""}]",api
29 Aug 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate affecting GPT-4"", ""Incident_Link"": ""https://status.openai.com/incidents/tqtbd1zfm4ys""}]",api
30 Aug 2023,[],#10a37f,[],api
31 Aug 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 91}]",#ed871c,"[{""Incident_Title"": ""Elevated errors on GPT-3.5-Turbo and GPT-4 API"", ""Incident_Link"": ""https://status.openai.com/incidents/qm1mbg1w9b9z""}]",api
1 Mar 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 58}]",#e8ac3a,"[{""Incident_Title"": ""Outage on Moderations API, impacting latency on DALL\u00b7E and Labs"", ""Incident_Link"": ""https://status.openai.com/incidents/55sczvtl6hyj""}]",api
2 Mar 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 192}]",#ee4541,"[{""Incident_Title"": ""Partial Outage of the API"", ""Incident_Link"": ""https://status.openai.com/incidents/nkr1l9r1dhbd""}]",api
3 Mar 2023,[],#10a37f,[],api
4 Mar 2023,[],#10a37f,[],api
5 Mar 2023,[],#10a37f,[],api
6 Mar 2023,[],#10a37f,[],api
7 Mar 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates on all models."", ""Incident_Link"": ""https://status.openai.com/incidents/75n0s8jzv5gx""}]",api
8 Mar 2023,[],#10a37f,[],api
9 Mar 2023,[],#10a37f,[],api
10 Mar 2023,[],#10a37f,[],api
11 Mar 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 30}]",#b6aa4a,[],api
12 Mar 2023,[],#10a37f,[],api
13 Mar 2023,[],#10a37f,[],api
14 Mar 2023,[],#10a37f,[],api
15 Mar 2023,[],#10a37f,[],api
16 Mar 2023,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 7}]",#aaa94e,[],api
17 Mar 2023,[],#10a37f,[],api
18 Mar 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 27}]",#b0a94c,"[{""Incident_Title"": ""Outage in API"", ""Incident_Link"": ""https://status.openai.com/incidents/z0tly13xsyyb""}]",api
19 Mar 2023,[],#10a37f,[],api
20 Mar 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 30}]",#b6aa4a,"[{""Incident_Title"": ""Outage on text-curie-001"", ""Incident_Link"": ""https://status.openai.com/incidents/904wl07j5xm1""}]",api
21 Mar 2023,[],#10a37f,[],api
22 Mar 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated latency + error rate on text-davinci-003 and gpt-3.5-turbo"", ""Incident_Link"": ""https://status.openai.com/incidents/fw6nnl9thq6r""}]",api
23 Mar 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated failure rate affecting GPT-4."", ""Incident_Link"": ""https://status.openai.com/incidents/wq2p3dvprvf3""}]",api
24 Mar 2023,[],#10a37f,[],api
25 Mar 2023,[],#10a37f,[],api
26 Mar 2023,[],#10a37f,[],api
27 Mar 2023,[],#10a37f,"[{""Incident_Title"": ""DALL-E, Embeddings, Moderation and Whisper API are experiencing degraded performance"", ""Incident_Link"": ""https://status.openai.com/incidents/vsj5y32mxp0r""}]",api
28 Mar 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 30}]",#b6aa4a,"[{""Incident_Title"": ""API error rate increase"", ""Incident_Link"": ""https://status.openai.com/incidents/gclzj9h0jfql""}]",api
29 Mar 2023,[],#10a37f,[],api
30 Mar 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated API error rate"", ""Incident_Link"": ""https://status.openai.com/incidents/jn5x777t9g8d""}]",api
31 Mar 2023,[],#10a37f,[],api
1 Apr 2023,[],#10a37f,[],api
2 Apr 2023,[],#10a37f,[],api
3 Apr 2023,[],#10a37f,[],api
4 Apr 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 72}]",#f2a330,"[{""Incident_Title"": ""Increased errors on gpt-3-5-turbo, curie and davinci fine tuned models"", ""Incident_Link"": ""https://status.openai.com/incidents/w9mflvvd2rv4""}]",api
5 Apr 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 11}]",#96a854,"[{""Incident_Title"": ""Partial outage on davinci fine tuned models"", ""Incident_Link"": ""https://status.openai.com/incidents/bd361qzn4wwk""}]",api
6 Apr 2023,[],#10a37f,[],api
7 Apr 2023,[],#10a37f,[],api
8 Apr 2023,[],#10a37f,[],api
9 Apr 2023,[],#10a37f,[],api
10 Apr 2023,[],#10a37f,[],api
11 Apr 2023,[],#10a37f,[],api
12 Apr 2023,[],#10a37f,[],api
13 Apr 2023,[],#10a37f,[],api
14 Apr 2023,[],#10a37f,[],api
15 Apr 2023,[],#10a37f,[],api
16 Apr 2023,[],#10a37f,[],api
17 Apr 2023,[],#10a37f,[],api
18 Apr 2023,[],#10a37f,[],api
19 Apr 2023,[],#10a37f,[],api
20 Apr 2023,[],#10a37f,[],api
21 Apr 2023,[],#10a37f,"[{""Incident_Title"": ""Minor increase in error rates across all models"", ""Incident_Link"": ""https://status.openai.com/incidents/911qqwlvm46k""}]",api
22 Apr 2023,[],#10a37f,[],api
23 Apr 2023,[],#10a37f,[],api
24 Apr 2023,[],#10a37f,[],api
25 Apr 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 105}]",#e9720d,"[{""Incident_Title"": ""Partial outage affecting DALLE and Moderations API"", ""Incident_Link"": ""https://status.openai.com/incidents/qhh2rvr528qh""}, {""Incident_Title"": ""Elevated error rates on some OpenAI models"", ""Incident_Link"": ""https://status.openai.com/incidents/h0trpydy4dqw""}]",api
26 Apr 2023,[],#10a37f,[],api
27 Apr 2023,[],#10a37f,[],api
28 Apr 2023,[],#10a37f,"[{""Incident_Title"": ""Whisper API is experiencing degraded performance"", ""Incident_Link"": ""https://status.openai.com/incidents/r8zch6g794b1""}]",api
29 Apr 2023,[],#10a37f,[],api
30 Apr 2023,[],#10a37f,[],api
1 May 2023,[],#10a37f,[],api
2 May 2023,[],#10a37f,[],api
3 May 2023,[],#10a37f,"[{""Incident_Title"": ""text-davinci-003 is experiencing degraded performance"", ""Incident_Link"": ""https://status.openai.com/incidents/7hk17svmtnzq""}]",api
4 May 2023,[],#10a37f,[],api
5 May 2023,[],#10a37f,[],api
6 May 2023,[],#10a37f,[],api
7 May 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 21}]",#a7a94f,"[{""Incident_Title"": ""Elevated issues in labs, v1/images API, and v1/moderations API"", ""Incident_Link"": ""https://status.openai.com/incidents/pvmyt0m129wj""}]",api
8 May 2023,[],#10a37f,[],api
9 May 2023,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 19}]",#f1ac37,"[{""Incident_Title"": ""Outage affecting text-davinci-003, Curie models, and DALL-E"", ""Incident_Link"": ""https://status.openai.com/incidents/3qqvjp7wzf43""}]",api
10 May 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 28}]",#b2a94b,"[{""Incident_Title"": ""Elevated error rates across all services"", ""Incident_Link"": ""https://status.openai.com/incidents/wz6ndnqbzgt0""}, {""Incident_Title"": ""Elevated errors rates across multiple models"", ""Incident_Link"": ""https://status.openai.com/incidents/nsxptf4yxf1p""}]",api
11 May 2023,[],#10a37f,"[{""Incident_Title"": ""Outage on DALL-E API"", ""Incident_Link"": ""https://status.openai.com/incidents/00py3j1ndcr3""}]",api
12 May 2023,[],#10a37f,[],api
13 May 2023,[],#10a37f,[],api
14 May 2023,[],#10a37f,[],api
15 May 2023,[],#10a37f,[],api
16 May 2023,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 34}]",#e86a0c,"[{""Incident_Title"": ""DALL-E outage on labs.openai.com and API"", ""Incident_Link"": ""https://status.openai.com/incidents/yjy51r0z6sbm""}]",api
17 May 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates affecting gpt-4 and text-davinci-003"", ""Incident_Link"": ""https://status.openai.com/incidents/w10wvlpskc7p""}]",api
18 May 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 8}]",#90a856,"[{""Incident_Title"": ""Elevated error rates for API & ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/qq8bygtcgp2k""}]",api
19 May 2023,[],#10a37f,[],api
20 May 2023,[],#10a37f,[],api
21 May 2023,[],#10a37f,[],api
22 May 2023,[],#10a37f,[],api
23 May 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates across all services"", ""Incident_Link"": ""https://status.openai.com/incidents/8myhythbkn51""}]",api
24 May 2023,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 51}]",#ed4e33,"[{""Incident_Title"": ""Multiple engines have elevated error rates"", ""Incident_Link"": ""https://status.openai.com/incidents/jbt079x532bg""}]",api
25 May 2023,[],#10a37f,[],api
26 May 2023,[],#10a37f,[],api
27 May 2023,[],#10a37f,[],api
28 May 2023,[],#10a37f,[],api
29 May 2023,[],#10a37f,[],api
30 May 2023,[],#10a37f,[],api
31 May 2023,[],#10a37f,[],api
1 Dec 2022,[],#10a37f,[],api
2 Dec 2022,[],#10a37f,"[{""Incident_Title"": ""Elevated errors on Image and Moderation APIs"", ""Incident_Link"": ""https://status.openai.com/incidents/rxgy83j2s0cl""}]",api
3 Dec 2022,[],#10a37f,[],api
4 Dec 2022,[],#10a37f,[],api
5 Dec 2022,[],#10a37f,"[{""Incident_Title"": ""Elevated latency + error rate on some models"", ""Incident_Link"": ""https://status.openai.com/incidents/3tbqg3x0fs1j""}]",api
6 Dec 2022,[],#10a37f,[],api
7 Dec 2022,[],#10a37f,"[{""Incident_Title"": ""Elevated latency + error rate on all models"", ""Incident_Link"": ""https://status.openai.com/incidents/fsf45b1fxgmg""}]",api
8 Dec 2022,[],#10a37f,[],api
9 Dec 2022,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 19}]",#f3ac36,"[{""Incident_Title"": ""Degredation across all API endpoints"", ""Incident_Link"": ""https://status.openai.com/incidents/qwddp6y07r21""}]",api
10 Dec 2022,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 119}]",#e96710,"[{""Incident_Title"": ""Ada finetune engines experience high error rates"", ""Incident_Link"": ""https://status.openai.com/incidents/1zk5t84xx49c""}]",api
11 Dec 2022,[],#10a37f,[],api
12 Dec 2022,[],#10a37f,[],api
13 Dec 2022,[],#10a37f,[],api
14 Dec 2022,[],#10a37f,[],api
15 Dec 2022,[],#10a37f,[],api
16 Dec 2022,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 92}]",#ed861b,"[{""Incident_Title"": ""High latencies on text-davinci-003"", ""Incident_Link"": ""https://status.openai.com/incidents/2s598rnnc1xy""}, {""Incident_Title"": ""Ada embedding engines experiencing high error rate"", ""Incident_Link"": ""https://status.openai.com/incidents/6rkg1zwnnvqr""}]",api
17 Dec 2022,[],#10a37f,[],api
18 Dec 2022,[],#10a37f,[],api
19 Dec 2022,[],#10a37f,[],api
20 Dec 2022,[],#10a37f,[],api
21 Dec 2022,[],#10a37f,[],api
22 Dec 2022,[],#10a37f,[],api
23 Dec 2022,[],#10a37f,[],api
24 Dec 2022,[],#10a37f,[],api
25 Dec 2022,[],#10a37f,[],api
26 Dec 2022,[],#10a37f,[],api
27 Dec 2022,[],#10a37f,[],api
28 Dec 2022,[],#10a37f,[],api
29 Dec 2022,[],#10a37f,[],api
30 Dec 2022,[],#10a37f,[],api
31 Dec 2022,[],#10a37f,[],api
1 Jan 2023,[],#10a37f,[],api
2 Jan 2023,[],#10a37f,[],api
3 Jan 2023,[],#10a37f,[],api
4 Jan 2023,[],#10a37f,[],api
5 Jan 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 166}]",#ec512f,"[{""Incident_Title"": ""Elevated latency + error rate on text-davinci-003"", ""Incident_Link"": ""https://status.openai.com/incidents/820wp9j4tz4q""}]",api
6 Jan 2023,[],#10a37f,[],api
7 Jan 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 427}]",#ef4146,"[{""Incident_Title"": ""Elevated latency + error rate on text-davinci-003"", ""Incident_Link"": ""https://status.openai.com/incidents/b3l4j2kbtzh7""}]",api
8 Jan 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 87}]",#ee8d20,"[{""Incident_Title"": ""Elevated latency + error rate on code-davinci-002"", ""Incident_Link"": ""https://status.openai.com/incidents/95r99nh8klw1""}]",api
9 Jan 2023,[],#10a37f,[],api
10 Jan 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 107}]",#e9700c,"[{""Incident_Title"": ""High latency and error rates on text-davinci-003"", ""Incident_Link"": ""https://status.openai.com/incidents/6vnc9k50xfrb""}]",api
11 Jan 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 128}]",#e96316,"[{""Incident_Title"": ""Elevated latency + error rate on text-davinci-003"", ""Incident_Link"": ""https://status.openai.com/incidents/4yt8t89bw56k""}, {""Incident_Title"": ""Elevated latency + error rate on code-davinci-002"", ""Incident_Link"": ""https://status.openai.com/incidents/rk6lhfgt0frs""}]",api
12 Jan 2023,[],#10a37f,[],api
13 Jan 2023,[],#10a37f,[],api
14 Jan 2023,[],#10a37f,[],api
15 Jan 2023,[],#10a37f,[],api
16 Jan 2023,[],#10a37f,[],api
