Date,Outages,Outage_Color,Incidents,Service
7 Sep 2023,[],#2fcc66,[],claude.ai
8 Sep 2023,[],#2fcc66,[],claude.ai
9 Sep 2023,[],#2fcc66,[],claude.ai
10 Sep 2023,[],#2fcc66,[],claude.ai
11 Sep 2023,[],#2fcc66,[],claude.ai
12 Sep 2023,[],#2fcc66,[],claude.ai
13 Sep 2023,[],#2fcc66,[],claude.ai
14 Sep 2023,[],#2fcc66,[],claude.ai
15 Sep 2023,[],#2fcc66,[],claude.ai
16 Sep 2023,[],#2fcc66,[],claude.ai
17 Sep 2023,[],#2fcc66,[],claude.ai
18 Sep 2023,[],#2fcc66,[],claude.ai
19 Sep 2023,[],#2fcc66,[],claude.ai
20 Sep 2023,[],#2fcc66,[],claude.ai
21 Sep 2023,[],#2fcc66,[],claude.ai
22 Sep 2023,[],#2fcc66,[],claude.ai
23 Sep 2023,[],#2fcc66,[],claude.ai
24 Sep 2023,[],#2fcc66,[],claude.ai
25 Sep 2023,[],#2fcc66,[],claude.ai
26 Sep 2023,[],#2fcc66,[],claude.ai
27 Sep 2023,[],#2fcc66,[],claude.ai
28 Sep 2023,[],#2fcc66,[],claude.ai
29 Sep 2023,[],#2fcc66,[],claude.ai
30 Sep 2023,[],#2fcc66,[],claude.ai
1 Oct 2023,[],#2fcc66,[],claude.ai
2 Oct 2023,[],#2fcc66,"[{""Incident_Title"": ""Payment Failures for Pro Subscriptions"", ""Incident_Link"": ""https://status.anthropic.com/incidents/j7ctkj41pkjp""}]",claude.ai
3 Oct 2023,[],#2fcc66,[],claude.ai
4 Oct 2023,[],#2fcc66,[],claude.ai
5 Oct 2023,[],#2fcc66,[],claude.ai
6 Oct 2023,[],#2fcc66,[],claude.ai
7 Oct 2023,[],#2fcc66,[],claude.ai
8 Oct 2023,[],#2fcc66,[],claude.ai
9 Oct 2023,[],#2fcc66,[],claude.ai
10 Oct 2023,[],#2fcc66,[],claude.ai
11 Oct 2023,[],#2fcc66,"[{""Incident_Title"": ""Elevated API error rate"", ""Incident_Link"": ""https://status.anthropic.com/incidents/306rf7bb75mm""}]",claude.ai
12 Oct 2023,[],#2fcc66,[],claude.ai
13 Oct 2023,[],#2fcc66,[],claude.ai
14 Oct 2023,[],#2fcc66,[],claude.ai
15 Oct 2023,[],#2fcc66,[],claude.ai
16 Oct 2023,[],#2fcc66,[],claude.ai
17 Oct 2023,[],#2fcc66,[],claude.ai
18 Oct 2023,[],#2fcc66,[],claude.ai
19 Oct 2023,[],#2fcc66,[],claude.ai
20 Oct 2023,[],#2fcc66,[],claude.ai
21 Oct 2023,[],#2fcc66,[],claude.ai
22 Oct 2023,[],#2fcc66,[],claude.ai
23 Oct 2023,[],#2fcc66,[],claude.ai
24 Oct 2023,[],#2fcc66,[],claude.ai
25 Oct 2023,[],#2fcc66,[],claude.ai
26 Oct 2023,[],#2fcc66,[],claude.ai
27 Oct 2023,[],#2fcc66,[],claude.ai
28 Oct 2023,[],#2fcc66,[],claude.ai
29 Oct 2023,[],#2fcc66,[],claude.ai
30 Oct 2023,[],#2fcc66,[],claude.ai
31 Oct 2023,[],#2fcc66,[],claude.ai
1 Nov 2023,[],#2fcc66,[],claude.ai
2 Nov 2023,[],#2fcc66,[],claude.ai
3 Nov 2023,[],#2fcc66,[],claude.ai
4 Nov 2023,[],#2fcc66,[],claude.ai
5 Nov 2023,[],#2fcc66,[],claude.ai
6 Nov 2023,[],#2fcc66,[],claude.ai
7 Nov 2023,[],#2fcc66,[],claude.ai
8 Nov 2023,[],#2fcc66,[],claude.ai
9 Nov 2023,[],#2fcc66,[],claude.ai
10 Nov 2023,[],#2fcc66,[],claude.ai
11 Nov 2023,[],#2fcc66,[],claude.ai
12 Nov 2023,[],#2fcc66,[],claude.ai
13 Nov 2023,[],#2fcc66,[],claude.ai
14 Nov 2023,[],#2fcc66,[],claude.ai
15 Nov 2023,[],#2fcc66,[],claude.ai
16 Nov 2023,[],#2fcc66,[],claude.ai
17 Nov 2023,[],#2fcc66,[],claude.ai
18 Nov 2023,[],#2fcc66,[],claude.ai
19 Nov 2023,[],#2fcc66,[],claude.ai
20 Nov 2023,[],#2fcc66,[],claude.ai
21 Nov 2023,[],#2fcc66,[],claude.ai
22 Nov 2023,[],#2fcc66,[],claude.ai
23 Nov 2023,[],#2fcc66,[],claude.ai
24 Nov 2023,[],#2fcc66,[],claude.ai
25 Nov 2023,[],#2fcc66,[],claude.ai
26 Nov 2023,[],#2fcc66,[],claude.ai
27 Nov 2023,[],#2fcc66,[],claude.ai
28 Nov 2023,[],#2fcc66,"[{""Incident_Title"": ""Elevated error rate while accessing claude-instant models"", ""Incident_Link"": ""https://status.anthropic.com/incidents/6hkxdyybn6dp""}]",claude.ai
29 Nov 2023,[],#2fcc66,[],claude.ai
30 Nov 2023,[],#2fcc66,[],claude.ai
11 Jul 2023,[],#2fcc66,[],claude.ai
12 Jul 2023,[],#2fcc66,[],claude.ai
13 Jul 2023,[],#2fcc66,[],claude.ai
14 Jul 2023,[],#2fcc66,[],claude.ai
15 Jul 2023,[],#2fcc66,[],claude.ai
16 Jul 2023,[],#2fcc66,[],claude.ai
17 Jul 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 20}]",#aec72d,"[{""Incident_Title"": ""Partial Outage Impacting Claude and Console"", ""Incident_Link"": ""https://status.anthropic.com/incidents/p0x0nrp5ld9k""}]",claude.ai
18 Jul 2023,[],#2fcc66,"[{""Incident_Title"": ""Elevated errors for sign up page"", ""Incident_Link"": ""https://status.anthropic.com/incidents/gy6zjzf1f719""}]",claude.ai
19 Jul 2023,[],#2fcc66,[],claude.ai
20 Jul 2023,[],#2fcc66,[],claude.ai
21 Jul 2023,[],#2fcc66,[],claude.ai
22 Jul 2023,[],#2fcc66,[],claude.ai
23 Jul 2023,[],#2fcc66,[],claude.ai
24 Jul 2023,[],#2fcc66,[],claude.ai
25 Jul 2023,[],#2fcc66,[],claude.ai
26 Jul 2023,[],#2fcc66,[],claude.ai
27 Jul 2023,[],#2fcc66,[],claude.ai
28 Jul 2023,[],#2fcc66,[],claude.ai
29 Jul 2023,[],#2fcc66,[],claude.ai
30 Jul 2023,[],#2fcc66,[],claude.ai
31 Jul 2023,[],#2fcc66,[],claude.ai
1 Aug 2023,[],#2fcc66,[],claude.ai
2 Aug 2023,[],#2fcc66,"[{""Incident_Title"": ""529s on claude-instant-v1.1"", ""Incident_Link"": ""https://status.anthropic.com/incidents/w604spz451n2""}]",claude.ai
3 Aug 2023,[],#2fcc66,[],claude.ai
4 Aug 2023,[],#2fcc66,"[{""Incident_Title"": ""claude.ai down & API partially degraded"", ""Incident_Link"": ""https://status.anthropic.com/incidents/rl5dxx1dvn2b""}]",claude.ai
5 Aug 2023,[],#2fcc66,[],claude.ai
6 Aug 2023,[],#2fcc66,[],claude.ai
7 Aug 2023,[],#2fcc66,[],claude.ai
8 Aug 2023,[],#2fcc66,[],claude.ai
9 Aug 2023,[],#2fcc66,[],claude.ai
10 Aug 2023,[],#2fcc66,[],claude.ai
11 Aug 2023,[],#2fcc66,[],claude.ai
12 Aug 2023,[],#2fcc66,[],claude.ai
13 Aug 2023,[],#2fcc66,[],claude.ai
14 Aug 2023,[],#2fcc66,[],claude.ai
15 Aug 2023,[],#2fcc66,[],claude.ai
16 Aug 2023,[],#2fcc66,[],claude.ai
17 Aug 2023,[],#2fcc66,[],claude.ai
18 Aug 2023,[],#2fcc66,[],claude.ai
19 Aug 2023,[],#2fcc66,[],claude.ai
20 Aug 2023,[],#2fcc66,[],claude.ai
21 Aug 2023,[],#2fcc66,[],claude.ai
22 Aug 2023,[],#2fcc66,"[{""Incident_Title"": ""Claude.ai & Console downtime"", ""Incident_Link"": ""https://status.anthropic.com/incidents/mzbrvjdyg58h""}]",claude.ai
23 Aug 2023,[],#2fcc66,[],claude.ai
24 Aug 2023,[],#2fcc66,[],claude.ai
25 Aug 2023,[],#2fcc66,[],claude.ai
26 Aug 2023,[],#2fcc66,[],claude.ai
27 Aug 2023,[],#2fcc66,[],claude.ai
28 Aug 2023,[],#2fcc66,[],claude.ai
29 Aug 2023,[],#2fcc66,[],claude.ai
30 Aug 2023,[],#2fcc66,[],claude.ai
31 Aug 2023,[],#2fcc66,[],claude.ai
