Incident_Title,Incident_Link,Incident_color,Incident_Impact,Updates,Service
3.5 Sonnet Partially Down,https://status.anthropic.com/incidents/v215b9mp2jx2,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 02, 2024 - 07:59 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""3.5 Sonnet is giving an elevated error rate"", ""Update_Timestamp"": ""Posted 2 months ago. Jul 02, 2024 - 07:18 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Elevated errors on Claude.ai,https://status.anthropic.com/incidents/qkkbd8tzhlvn,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""We have resolved this incident which was affecting some usage of Claude.ai and console.anthropic.com."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 01, 2024 - 13:03 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 01, 2024 - 12:44 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 01, 2024 - 12:26 PDT""}]",This incident affected: claude.ai and console.anthropic.com.
Elevated errors on Claude.ai,https://status.anthropic.com/incidents/059swcjlk587,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 01, 2024 - 10:10 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 01, 2024 - 09:51 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 01, 2024 - 09:43 PDT""}]",This incident affected: claude.ai.
Claude.ai iOS logins unavailable,https://status.anthropic.com/incidents/8p49xrt1lmzy,#333333,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 28, 2024 - 10:20 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 28, 2024 - 09:30 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently aware of issues preventing logging into the Claude iOS app, and are working to resolve this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 28, 2024 - 08:45 PDT""}]",This incident affected: claude.ai.
Increase error rates on Opus,https://status.anthropic.com/incidents/k0pfr0kyyzjb,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 24, 2024 - 00:53 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 24, 2024 - 00:15 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 24, 2024 - 00:06 PDT""}]",This incident affected: api.anthropic.com.
Claude.ai and Console Outage,https://status.anthropic.com/incidents/vc4jcltdwzg8,#e74c3c,impact-critical,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 09:08 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 07:53 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 07:52 PDT""}]",This incident affected: claude.ai and console.anthropic.com.
Degraded claude-3-5-sonnet latency,https://status.anthropic.com/incidents/dpy9ymcrmltg,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved. There was a latency degradation of all models, specially claude-3-5-sonnet, from 2:30am UTC until 10:30am UTC."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 07:38 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 07:36 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 07:18 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 07:16 PDT""}]",This incident affected: claude.ai and api.anthropic.com.
Elevated error rates in Claude.ai and Console,https://status.anthropic.com/incidents/t39s5hjpbs9v,#333333,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 04:56 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 04:55 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 04:54 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are noticing slightly elevated errors pertaining to Claude.ai and Console which may cause parts of the UI to error out or load slower than normal."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 04:09 PDT""}]",This incident affected: claude.ai and console.anthropic.com.
Degraded performance on Haiku and Sonnet,https://status.anthropic.com/incidents/jryzc0zn3k8c,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 02:34 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 21, 2024 - 01:19 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Elevated errors on Console billing UI,https://status.anthropic.com/incidents/6y3n60jm23w1,#333333,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 20, 2024 - 22:08 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and we're working on a fix. Credits purchased at this time may not be available until the issue is resolved. We're sorry for the disruption, and will provide additional updates as soon as possible."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 20, 2024 - 20:33 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We're aware of an issue affecting some parts of the console.anthropic.com billing experience, preventing users from seeing available credits and in some cases, preventing new credit purchases. We are working to resolve this issue and will have an update as soon as possible."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 20, 2024 - 16:47 PDT""}]",This incident affected: console.anthropic.com.
Elevated error rates in the API,https://status.anthropic.com/incidents/ttsdth94gxz9,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 20, 2024 - 20:30 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 20, 2024 - 19:22 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 20, 2024 - 19:12 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are looking into an increase in error rates in the API."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 20, 2024 - 19:02 PDT""}]",This incident affected: api.anthropic.com.
Partial disruption for text attachments,https://status.anthropic.com/incidents/r8dfsq0893sn,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 18, 2024 - 13:19 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jun 18, 2024 - 13:14 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating the issue"", ""Update_Timestamp"": ""Posted 2 months ago. Jun 18, 2024 - 13:14 PDT""}]",This incident affected: claude.ai.
Elevated errors on Haiku,https://status.anthropic.com/incidents/2vfzrjrysfqy,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 13, 2024 - 10:31 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 13, 2024 - 10:16 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Elevated error rates on Claude 3 Haiku,https://status.anthropic.com/incidents/dh75z61fyv1n,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 11, 2024 - 20:36 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 11, 2024 - 19:40 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Opus in Vertex Complete Outage,https://status.anthropic.com/incidents/ysbg73gy3ctm,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""Opus in Vertex was completely unreachable from 1:58pm PT until 8:26pm PT"", ""Update_Timestamp"": ""Posted 3 months ago. Jun 04, 2024 - 14:00 PDT""}]",
Partial Outage on claude.ai and console.anthropic.com,https://status.anthropic.com/incidents/gm6vlw4gc377,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 04, 2024 - 09:45 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 04, 2024 - 08:40 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 04, 2024 - 08:40 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating reports of claude.ai and console.anthropic.com page loads failing"", ""Update_Timestamp"": ""Posted 3 months ago. Jun 04, 2024 - 07:53 PDT""}]",This incident affected: claude.ai and console.anthropic.com.
Haiku Partial Outage,https://status.anthropic.com/incidents/q44nvw2pmhpt,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 03, 2024 - 10:15 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""Haiku has an elevated error rate"", ""Update_Timestamp"": ""Posted 3 months ago. Jun 03, 2024 - 09:58 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Elevated error rate on Claude 3 Opus,https://status.anthropic.com/incidents/95hjzp5m60n8,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 03, 2024 - 08:58 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 03, 2024 - 07:20 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We're experiencing an elevated level of API errors and are currently looking into the issue."", ""Update_Timestamp"": ""Posted 3 months ago. Jun 03, 2024 - 07:14 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Images Cropped to Square,https://status.anthropic.com/incidents/vyw1vz0h6c1x,#333333,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""Due to a bug, all user-provided images (via 1P API, Claude.AI, and Console) were cropped to square.\n\nThe issue affected all images uploaded from 5am to 9am Pacific Time"", ""Update_Timestamp"": ""Posted 3 months ago. Jun 03, 2024 - 05:00 PDT""}]",
