Incident_Title,Incident_Link,Incident_color,Incident_Impact,Updates,Service
Customer logins to ChatGPT are not available,https://status.openai.com/incidents/6qt257jw6lx7,#ef4146,impact-critical,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""Login rates have returned to normal after implementing our mitigation"", ""Update_Timestamp"": ""Posted 1 year ago. Jun 30, 2023 - 12:20 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""We have implemented a mitigation and are observing improvements in login rates. We are continuing to monitor the situation."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 30, 2023 - 12:00 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""At this time many users are not able to log into ChatGPT. We are actively investigating."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 30, 2023 - 11:41 PDT""}]",This incident affected: ChatGPT.
Elevated error rates on text-embedding-ada-002,https://status.openai.com/incidents/cbx4jxr7lkcf,#050505,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 23, 2023 - 18:43 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 23, 2023 - 18:42 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 23, 2023 - 18:13 PDT""}]",This incident affected: API.
Elevated error rates on text-embedding-ada-002,https://status.openai.com/incidents/9rv5ms95l3ss,#050505,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 22, 2023 - 19:10 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 22, 2023 - 19:00 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 22, 2023 - 18:37 PDT""}]",This incident affected: API.
Elevated error rate on text-embedding-ada-002,https://status.openai.com/incidents/2z38c72flwrv,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""A subtle regression has been identified and fix only affecting the Ada embedding model. Success rates have returned to normal."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 21, 2023 - 06:01 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""Error rates have dropped from their peak. We are continuing to investigate slightly elevated error rates and latency on Ada embeddings."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 21, 2023 - 05:23 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 21, 2023 - 04:46 PDT""}]",This incident affected: API.
Elevated error rates on gpt-4-32k,https://status.openai.com/incidents/lqvkhkgdqxg8,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 20, 2023 - 21:16 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 20, 2023 - 21:08 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 20, 2023 - 20:50 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 20, 2023 - 20:36 PDT""}]",This incident affected: API.
Eleveated error rates on text-embedding-ada-002,https://status.openai.com/incidents/6prt189j4hq4,#050505,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 20, 2023 - 20:52 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are investigating elevated 500s for requests to text-embedding-ada-002."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 20, 2023 - 19:58 PDT""}]",This incident affected: API.
Empty messages in streaming Chat Completions requests,https://status.openai.com/incidents/j1ww30rj5c88,#050505,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""Users of our Chat Completions API in streaming mode received completions that were erroneously empty. The problem was traced to a specific code deployment. We have fully resolved the issue with the deployment and operations are now normal."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 14, 2023 - 14:30 PDT""}]",
Degraded performance on text-davinci-003 and ChatGPT with elevated error rates on multiple models,https://status.openai.com/incidents/mbs0wctm6dcx,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 08, 2023 - 15:19 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 08, 2023 - 14:48 PDT""}]",This incident affected: API and ChatGPT.
Degraded performance on text-davinci-003,https://status.openai.com/incidents/3gzktgbgh0vz,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""Our systems have recovered. We will continue to monitor and are implementing fixes to prevent this issue in the future."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 08, 2023 - 11:46 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are currently monitoring this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 08, 2023 - 11:34 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""We have identified this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 08, 2023 - 11:32 PDT""}]",This incident affected: API.
Elevated error rates for some users of text-davinci-003,https://status.openai.com/incidents/rfmdwp2xcg71,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""We've identified and fixed the cause of the issue. Latency and error rates have returned to expected levels."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 08, 2023 - 00:52 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are experiencing increased error rates and request latency for some users of text-davinci-003. We're investigating now."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 08, 2023 - 00:27 PDT""}]",This incident affected: API.
Outage on code-davinci-002,https://status.openai.com/incidents/fzbn6ldp47n3,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""The model has recovered. The outage spanned from 4:32 - 4:47pm Pacific"", ""Update_Timestamp"": ""Posted 1 year ago. Jun 02, 2023 - 16:48 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating an outage of the code-davinci-002 model."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 02, 2023 - 16:32 PDT""}]",This incident affected: API.
