Date,Outages,Outage_Color,Incidents,Service
4 Sep 2023,[],#2fcc66,[],api.anthropic.com
5 Sep 2023,[],#2fcc66,[],api.anthropic.com
6 Sep 2023,[],#2fcc66,[],api.anthropic.com
7 Sep 2023,[],#2fcc66,[],api.anthropic.com
8 Sep 2023,[],#2fcc66,[],api.anthropic.com
9 Sep 2023,[],#2fcc66,[],api.anthropic.com
10 Sep 2023,[],#2fcc66,[],api.anthropic.com
11 Sep 2023,[],#2fcc66,[],api.anthropic.com
12 Sep 2023,[],#2fcc66,[],api.anthropic.com
13 Sep 2023,[],#2fcc66,[],api.anthropic.com
14 Sep 2023,[],#2fcc66,[],api.anthropic.com
15 Sep 2023,[],#2fcc66,[],api.anthropic.com
16 Sep 2023,[],#2fcc66,[],api.anthropic.com
17 Sep 2023,[],#2fcc66,[],api.anthropic.com
18 Sep 2023,[],#2fcc66,[],api.anthropic.com
19 Sep 2023,[],#2fcc66,[],api.anthropic.com
20 Sep 2023,[],#2fcc66,[],api.anthropic.com
21 Sep 2023,[],#2fcc66,[],api.anthropic.com
22 Sep 2023,[],#2fcc66,[],api.anthropic.com
23 Sep 2023,[],#2fcc66,[],api.anthropic.com
24 Sep 2023,[],#2fcc66,[],api.anthropic.com
25 Sep 2023,[],#2fcc66,[],api.anthropic.com
26 Sep 2023,[],#2fcc66,[],api.anthropic.com
27 Sep 2023,[],#2fcc66,[],api.anthropic.com
28 Sep 2023,[],#2fcc66,[],api.anthropic.com
29 Sep 2023,[],#2fcc66,[],api.anthropic.com
30 Sep 2023,[],#2fcc66,[],api.anthropic.com
1 Oct 2023,[],#2fcc66,[],api.anthropic.com
2 Oct 2023,[],#2fcc66,[],api.anthropic.com
3 Oct 2023,[],#2fcc66,[],api.anthropic.com
4 Oct 2023,[],#2fcc66,[],api.anthropic.com
5 Oct 2023,[],#2fcc66,[],api.anthropic.com
6 Oct 2023,[],#2fcc66,[],api.anthropic.com
7 Oct 2023,[],#2fcc66,[],api.anthropic.com
8 Oct 2023,[],#2fcc66,[],api.anthropic.com
9 Oct 2023,[],#2fcc66,[],api.anthropic.com
10 Oct 2023,[],#2fcc66,[],api.anthropic.com
11 Oct 2023,[],#2fcc66,"[{""Incident_Title"": ""Elevated API error rate"", ""Incident_Link"": ""https://status.anthropic.com/incidents/306rf7bb75mm""}]",api.anthropic.com
12 Oct 2023,[],#2fcc66,[],api.anthropic.com
13 Oct 2023,[],#2fcc66,[],api.anthropic.com
14 Oct 2023,[],#2fcc66,[],api.anthropic.com
15 Oct 2023,[],#2fcc66,[],api.anthropic.com
16 Oct 2023,[],#2fcc66,[],api.anthropic.com
17 Oct 2023,[],#2fcc66,[],api.anthropic.com
18 Oct 2023,[],#2fcc66,[],api.anthropic.com
19 Oct 2023,[],#2fcc66,[],api.anthropic.com
20 Oct 2023,[],#2fcc66,[],api.anthropic.com
21 Oct 2023,[],#2fcc66,[],api.anthropic.com
22 Oct 2023,[],#2fcc66,[],api.anthropic.com
23 Oct 2023,[],#2fcc66,[],api.anthropic.com
24 Oct 2023,[],#2fcc66,[],api.anthropic.com
25 Oct 2023,[],#2fcc66,[],api.anthropic.com
26 Oct 2023,[],#2fcc66,[],api.anthropic.com
27 Oct 2023,[],#2fcc66,[],api.anthropic.com
28 Oct 2023,[],#2fcc66,[],api.anthropic.com
29 Oct 2023,[],#2fcc66,[],api.anthropic.com
30 Oct 2023,[],#2fcc66,[],api.anthropic.com
31 Oct 2023,[],#2fcc66,[],api.anthropic.com
1 Nov 2023,[],#2fcc66,[],api.anthropic.com
2 Nov 2023,[],#2fcc66,[],api.anthropic.com
3 Nov 2023,[],#2fcc66,[],api.anthropic.com
4 Nov 2023,[],#2fcc66,[],api.anthropic.com
5 Nov 2023,[],#2fcc66,[],api.anthropic.com
6 Nov 2023,[],#2fcc66,[],api.anthropic.com
7 Nov 2023,[],#2fcc66,[],api.anthropic.com
8 Nov 2023,[],#2fcc66,[],api.anthropic.com
9 Nov 2023,[],#2fcc66,[],api.anthropic.com
10 Nov 2023,[],#2fcc66,[],api.anthropic.com
11 Nov 2023,[],#2fcc66,[],api.anthropic.com
12 Nov 2023,[],#2fcc66,[],api.anthropic.com
13 Nov 2023,[],#2fcc66,[],api.anthropic.com
14 Nov 2023,[],#2fcc66,[],api.anthropic.com
15 Nov 2023,[],#2fcc66,[],api.anthropic.com
16 Nov 2023,[],#2fcc66,[],api.anthropic.com
17 Nov 2023,[],#2fcc66,[],api.anthropic.com
18 Nov 2023,[],#2fcc66,[],api.anthropic.com
19 Nov 2023,[],#2fcc66,[],api.anthropic.com
20 Nov 2023,[],#2fcc66,[],api.anthropic.com
21 Nov 2023,[],#2fcc66,[],api.anthropic.com
22 Nov 2023,[],#2fcc66,[],api.anthropic.com
23 Nov 2023,[],#2fcc66,[],api.anthropic.com
24 Nov 2023,[],#2fcc66,[],api.anthropic.com
25 Nov 2023,[],#2fcc66,[],api.anthropic.com
26 Nov 2023,[],#2fcc66,[],api.anthropic.com
27 Nov 2023,[],#2fcc66,[],api.anthropic.com
28 Nov 2023,[],#2fcc66,"[{""Incident_Title"": ""Elevated error rate while accessing claude-instant models"", ""Incident_Link"": ""https://status.anthropic.com/incidents/6hkxdyybn6dp""}]",api.anthropic.com
29 Nov 2023,[],#2fcc66,[],api.anthropic.com
30 Nov 2023,[],#2fcc66,"[{""Incident_Title"": ""Intermittent API errors for Claude Instant"", ""Incident_Link"": ""https://status.anthropic.com/incidents/1k1dv2q3vhb6""}]",api.anthropic.com
11 Jul 2023,[],#2fcc66,[],api.anthropic.com
12 Jul 2023,[],#2fcc66,[],api.anthropic.com
13 Jul 2023,[],#2fcc66,[],api.anthropic.com
14 Jul 2023,[],#2fcc66,[],api.anthropic.com
15 Jul 2023,[],#2fcc66,[],api.anthropic.com
16 Jul 2023,[],#2fcc66,[],api.anthropic.com
17 Jul 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 32}]",#c0c625,[],api.anthropic.com
18 Jul 2023,[],#2fcc66,[],api.anthropic.com
19 Jul 2023,[],#2fcc66,[],api.anthropic.com
20 Jul 2023,[],#2fcc66,[],api.anthropic.com
21 Jul 2023,[],#2fcc66,[],api.anthropic.com
22 Jul 2023,[],#2fcc66,[],api.anthropic.com
23 Jul 2023,[],#2fcc66,[],api.anthropic.com
24 Jul 2023,[],#2fcc66,[],api.anthropic.com
25 Jul 2023,[],#2fcc66,[],api.anthropic.com
26 Jul 2023,[],#2fcc66,[],api.anthropic.com
27 Jul 2023,[],#2fcc66,[],api.anthropic.com
28 Jul 2023,[],#2fcc66,[],api.anthropic.com
29 Jul 2023,[],#2fcc66,[],api.anthropic.com
30 Jul 2023,[],#2fcc66,[],api.anthropic.com
31 Jul 2023,[],#2fcc66,[],api.anthropic.com
1 Aug 2023,[],#2fcc66,[],api.anthropic.com
2 Aug 2023,[],#2fcc66,"[{""Incident_Title"": ""529s on claude-instant-v1.1"", ""Incident_Link"": ""https://status.anthropic.com/incidents/w604spz451n2""}]",api.anthropic.com
3 Aug 2023,[],#2fcc66,[],api.anthropic.com
4 Aug 2023,[],#2fcc66,"[{""Incident_Title"": ""claude.ai down & API partially degraded"", ""Incident_Link"": ""https://status.anthropic.com/incidents/rl5dxx1dvn2b""}]",api.anthropic.com
5 Aug 2023,[],#2fcc66,[],api.anthropic.com
6 Aug 2023,[],#2fcc66,[],api.anthropic.com
7 Aug 2023,[],#2fcc66,[],api.anthropic.com
8 Aug 2023,[],#2fcc66,[],api.anthropic.com
9 Aug 2023,[],#2fcc66,[],api.anthropic.com
10 Aug 2023,[],#2fcc66,[],api.anthropic.com
11 Aug 2023,[],#2fcc66,[],api.anthropic.com
12 Aug 2023,[],#2fcc66,"[{""Incident_Title"": ""Service partially degraded"", ""Incident_Link"": ""https://status.anthropic.com/incidents/q7r96llr464k""}]",api.anthropic.com
13 Aug 2023,[],#2fcc66,[],api.anthropic.com
14 Aug 2023,[],#2fcc66,[],api.anthropic.com
15 Aug 2023,[],#2fcc66,[],api.anthropic.com
16 Aug 2023,[],#2fcc66,[],api.anthropic.com
17 Aug 2023,[],#2fcc66,[],api.anthropic.com
18 Aug 2023,[],#2fcc66,[],api.anthropic.com
19 Aug 2023,[],#2fcc66,[],api.anthropic.com
20 Aug 2023,[],#2fcc66,[],api.anthropic.com
21 Aug 2023,[],#2fcc66,[],api.anthropic.com
22 Aug 2023,[],#2fcc66,[],api.anthropic.com
23 Aug 2023,[],#2fcc66,[],api.anthropic.com
24 Aug 2023,[],#2fcc66,[],api.anthropic.com
25 Aug 2023,[],#2fcc66,[],api.anthropic.com
26 Aug 2023,[],#2fcc66,[],api.anthropic.com
27 Aug 2023,[],#2fcc66,[],api.anthropic.com
28 Aug 2023,[],#2fcc66,[],api.anthropic.com
29 Aug 2023,[],#2fcc66,[],api.anthropic.com
30 Aug 2023,[],#2fcc66,[],api.anthropic.com
31 Aug 2023,[],#2fcc66,[],api.anthropic.com
